행정동코드,시도명,시군구명,읍면동명,생성일자,말소일자
4881003000,경상남도,거제군,신현면,19880423,19880423
4881011000,경상남도,거제군,신현읍,19880423,19950101
4881012000,경상남도,거제군,장승포읍,19880423,19881231
4881012500,경상남도,거제군,장승포옥포출장소,19880423,19881231
4881031000,경상남도,거제군,일운면,19880423,19950101
4881032000,경상남도,거제군,동부면,19880423,19950101
4881034000,경상남도,거제군,거제면,19880423,19950101
4881035000,경상남도,거제군,둔덕면,19880423,19950101
4881036000,경상남도,거제군,사등면,19880423,19950101
4881036600,경상남도,거제군,사등면가조출장소,19880423,19950101
4881037000,경상남도,거제군,연초면,19880423,19950101
4881038000,경상남도,거제군,하청면,19880423,19950101
4881038500,경상남도,거제군,하청면칠천출장소,19880423,19950101
4881039000,경상남도,거제군,장목면,19880423,19950101
4881039500,경상남도,거제군,장목면외포출장소,19880423,19950101
4881040000,경상남도,거제군,남부면,19880423,19950101
4882000000,경상남도,고성군,,19880423,
4882011000,경상남도,고성군,고성읍,19880423,20010129
4882025000,경상남도,고성군,고성읍,19880423,
4882031000,경상남도,고성군,삼산면,19880423,
4882032000,경상남도,고성군,하일면,19880423,
4882033000,경상남도,고성군,하이면,19880423,
4882034000,경상남도,고성군,상리면,19880423,
4882035000,경상남도,고성군,대가면,19880423,
4882036000,경상남도,고성군,영현면,19880423,
4882037000,경상남도,고성군,영오면,19880423,
4882038000,경상남도,고성군,개천면,19880423,
4882039000,경상남도,고성군,구만면,19880423,
4882040000,경상남도,고성군,회화면,19880423,
4882041000,경상남도,고성군,마암면,19880423,
4882042000,경상남도,고성군,동해면,19880423,
4882043000,경상남도,고성군,거류면,19880423,
4883000000,경상남도,사천군,,19880423,19950510
4883011000,경상남도,사천군,사천읍,19880423,19950510
4883031000,경상남도,사천군,정동면,19880423,19950510
4883032000,경상남도,사천군,사남면,19880423,19950510
4883033000,경상남도,사천군,용현면,19880423,19950510
4883034000,경상남도,사천군,축동면,19880423,19950510
4883035000,경상남도,사천군,곤양면,19880423,19950510
4883036000,경상남도,사천군,곤명면,19880423,19950510
4883037000,경상남도,사천군,서포면,19880423,19950510
4884000000,경상남도,남해군,,19880423,
4884003000,경상남도,남해군,남해면,19880423,19880423
4884011000,경상남도,남해군,남해읍,19880423,20010129
4884025000,경상남도,남해군,남해읍,19880423,
4884031000,경상남도,남해군,이동면,19880423,
4884032000,경상남도,남해군,상주면,19880423,
4884033000,경상남도,남해군,삼동면,19880423,
4884034000,경상남도,남해군,미조면,19880423,
4884035000,경상남도,남해군,남면,19880423,
4884036000,경상남도,남해군,서면,19880423,
4884036500,경상남도,남해군,서면중현출장소,19880423,19980901
4884037000,경상남도,남해군,고현면,19880423,
4884038000,경상남도,남해군,설천면,19880423,
4884039000,경상남도,남해군,창선면,19880423,
4885000000,경상남도,하동군,,19880423,
4885011000,경상남도,하동군,하동읍,19880423,20010129
4885025000,경상남도,하동군,하동읍,19880423,
4885031000,경상남도,하동군,화개면,19880423,
4885031500,경상남도,하동군,하개면신흥출장소,19880423,19960312
4885032000,경상남도,하동군,악양면,19880423,
4885033000,경상남도,하동군,적량면,19880423,
4885034000,경상남도,하동군,횡천면,19880423,
4885035000,경상남도,하동군,고전면,19880423,
4885036000,경상남도,하동군,금남면,19880423,
4885036500,경상남도,하동군,금남면갈사출장소,19880423,19890331
4885037000,경상남도,하동군,진교면,19880423,
4885038000,경상남도,하동군,양보면,19880423,
4885039000,경상남도,하동군,북천면,19880423,
4885040000,경상남도,하동군,청암면,19880423,
4885040500,경상남도,하동군,청암면위태출장소,19880423,19980904
4885041000,경상남도,하동군,옥종면,19880423,
4885042000,경상남도,하동군,금성면,19890401,
4886000000,경상남도,산청군,,19880423,
4886003000,경상남도,산청군,산청면,19880423,19880423
4886025000,경상남도,산청군,산청읍,19880423,
4886031000,경상남도,산청군,차황면,19880423,
4886032000,경상남도,산청군,오부면,19880423,
4886033000,경상남도,산청군,생초면,19880423,
4886034000,경상남도,산청군,금서면,19880423,
4886034500,경상남도,산청군,금서면서하출장소,19880423,19990119
4886035000,경상남도,산청군,삼장면,19880423,
4886036000,경상남도,산청군,시천면,19880423,
4886037000,경상남도,산청군,단성면,19880423,
4886037500,경상남도,산청군,단성면서부출장소,19880423,19990119
4886038000,경상남도,산청군,신안면,19880423,
4886039000,경상남도,산청군,생비량면,19880423,
4886040000,경상남도,산청군,신등면,19880423,
4887000000,경상남도,함양군,,19880423,
4887011000,경상남도,함양군,함양읍,19880423,20010129
4887025000,경상남도,함양군,함양읍,19880423,
4887031000,경상남도,함양군,마천면,19880423,
4887032000,경상남도,함양군,휴천면,19880423,
4887032500,경상남도,함양군,휴천면엄천출장소,19880423,19980921
4887033000,경상남도,함양군,유림면,19880423,
4887034000,경상남도,함양군,수동면,19880423,
4887035000,경상남도,함양군,지곡면,19880423,
4887036000,경상남도,함양군,안의면,19880423,
4887037000,경상남도,함양군,서하면,19880423,
4887038000,경상남도,함양군,서상면,19880423,
4887039000,경상남도,함양군,백전면,19880423,
4887040000,경상남도,함양군,병곡면,19880423,
4888000000,경상남도,거창군,,19880423,
4888011000,경상남도,거창군,거창읍,19880423,20010129
4888025000,경상남도,거창군,거창읍,19880423,
4888031000,경상남도,거창군,주상면,19880423,
4888032000,경상남도,거창군,웅양면,19880423,
4888033000,경상남도,거창군,고제면,19880423,
4888034000,경상남도,거창군,북상면,19880423,
4888035000,경상남도,거창군,위천면,19880423,
4888036000,경상남도,거창군,마리면,19880423,
4888037000,경상남도,거창군,남상면,19880423,
4888038000,경상남도,거창군,남하면,19880423,
4888039000,경상남도,거창군,신원면,19880423,
4888040000,경상남도,거창군,가조면,19880423,
4888041000,경상남도,거창군,가북면,19880423,
4889000000,경상남도,합천군,,19880423,
4889003000,경상남도,합천군,합천면,19880423,19880423
4889011000,경상남도,합천군,합천읍,19880423,20010129
4889025000,경상남도,합천군,합천읍,19880423,
4889031000,경상남도,합천군,봉산면,19880423,
4889032000,경상남도,합천군,묘산면,19880423,
4889033000,경상남도,합천군,가야면,19880423,
4889034000,경상남도,합천군,야로면,19880423,
4889035000,경상남도,합천군,율곡면,19880423,
4889036000,경상남도,합천군,초계면,19880423,
4889037000,경상남도,합천군,쌍책면,19880423,
4889038000,경상남도,합천군,덕곡면,19880423,
4889039000,경상남도,합천군,청덕면,19880423,
4889040000,경상남도,합천군,적중면,19880423,
4889041000,경상남도,합천군,대양면,19880423,
4889042000,경상남도,합천군,쌍백면,19880423,
4889043000,경상남도,합천군,삼가면,19880423,
4889044000,경상남도,합천군,가회면,19880423,
4889045000,경상남도,합천군,대병면,19880423,
4889046000,경상남도,합천군,용주면,19880423,
4900000000,제주도,,,19880423,20060701
4911000000,제주도,제주시,,19880423,20060701
4911051000,제주도,제주시,일도1동,19880423,20060701
4911052000,제주도,제주시,일도2동,19880423,20060701
4911053000,제주도,제주시,이도1동,19880423,20060701
4911054000,제주도,제주시,이도2동,19880423,20060701
4911055000,제주도,제주시,삼도1동,19880423,20060701
4911056000,제주도,제주시,삼도2동,19880423,20060701
4911057000,제주도,제주시,용담1동,19880423,20060701
4911058000,제주도,제주시,용담2동,19880423,20060701
4911059000,제주도,제주시,건입동,19880423,20060701
4911060000,제주도,제주시,화북동,19880423,20060701
4911061000,제주도,제주시,삼양동,19880423,20060701
4911062000,제주도,제주시,봉개동,19880423,20060701
4911063000,제주도,제주시,아라동,19880423,20060701
4911064000,제주도,제주시,오라동,19880423,20060701
4911065000,제주도,제주시,연동,19880423,20060701
4911066000,제주도,제주시,노형동,19880423,20060701
4911067000,제주도,제주시,외도동,19880423,20060701
4911068000,제주도,제주시,이호동,19880423,20060701
4911069000,제주도,제주시,도두동,19880423,20060701
4913000000,제주도,서귀포시,,19880423,20060701
4913051000,제주도,서귀포시,송산동,19880423,20060701
4913052000,제주도,서귀포시,정방동,19880423,20060701
4913053000,제주도,서귀포시,중앙동,19880423,20060701
4913054000,제주도,서귀포시,천지동,19880423,20060701
4913055000,제주도,서귀포시,효돈동,19880423,20060701
4913056000,제주도,서귀포시,영천동,19880423,20060701
4913057000,제주도,서귀포시,동홍동,19880423,20060701
4913058000,제주도,서귀포시,서홍동,19880423,20060701
4913059000,제주도,서귀포시,대륜동,19880423,20060701
4913060000,제주도,서귀포시,대천동,19880423,20060701
4913061000,제주도,서귀포시,중문동,19880423,20060701
4913062000,제주도,서귀포시,예래동,19880423,20060701
4971000000,제주도,북제주군,,19880423,20060701
4971003000,제주도,북제주군,조천면,19880423,19880423
4971003500,제주도,북제주군,애월면,19880423,19880423
4971004000,제주도,북제주군,구좌면,19880423,19880423
4971012500,제주도,북제주군,애월읍하귀출장소,19880423,19980915
4971013500,제주도,북제주군,구좌읍김녕출장소,19880423,19980915
4971014500,제주도,북제주군,조천읍함덕출장소,19880423,19980915
4971025000,제주도,북제주군,한림읍,19880423,20060701
4971025300,제주도,북제주군,애월읍,19880423,20060701
4971025600,제주도,북제주군,구좌읍,19880423,20060701
4971025900,제주도,북제주군,조천읍,19880423,20060701
4971031000,제주도,북제주군,한경면,19880423,20060701
4971031500,제주도,북제주군,한경면고산출장소,19880423,19980915
4971032000,제주도,북제주군,추자면,19880423,20060701
4971033000,제주도,북제주군,우도면,19880423,20060701
4972000000,제주도,남제주군,,19880423,20060701
4972001000,제주도,남제주군,서귀읍,19880423,19880423
4972003000,제주도,남제주군,성산면,19880423,19880423
4972003500,제주도,남제주군,중문면,19880423,19880423
4972004000,제주도,남제주군,남원면,19880423,19880423
4972025000,제주도,남제주군,대정읍,19880423,20060701
4972025100,제주도,남제주군,대정읍무릉출장소,20010126,20040701
4972025300,제주도,남제주군,남원읍,19880423,20060701
4972025400,제주도,남제주군,남원읍위미출장소,20010126,20040701
4972025600,제주도,남제주군,성산읍,19880423,20010214
4972025700,제주도,남제주군,성산읍신산출장소,19880423,20010214
4972025900,제주도,남제주군,성산읍,19880423,20060701
4972026000,제주도,남제주군,성산읍신산출장소,19880423,20040701
4972029000,제주도,남제주군,대정읍무릉출장소,19880423,20010126
4972029100,제주도,남제주군,남원읍위미출장소,19880423,20010126
4972029200,제주도,남제주군,성산읍신산출장소,19880423,20010126
4972031000,제주도,남제주군,안덕면,19880423,20060701
4972032000,제주도,남제주군,표선면,19880423,20060701
5000000000,제주특별자치도,,,20060701,
5011000000,제주특별자치도,제주시,,20060701,
5011025000,제주특별자치도,제주시,한림읍,20060701,
5011025300,제주특별자치도,제주시,애월읍,20060701,
5011025600,제주특별자치도,제주시,구좌읍,20060701,
5011025900,제주특별자치도,제주시,조천읍,20060701,
5011031000,제주특별자치도,제주시,한경면,20060701,
5011032000,제주특별자치도,제주시,추자면,20060701,
5011033000,제주특별자치도,제주시,우도면,20060701,
5011051000,제주특별자치도,제주시,일도1동,20060701,
5011052000,제주특별자치도,제주시,일도2동,20060701,
5011053000,제주특별자치도,제주시,이도1동,20060701,
5011054000,제주특별자치도,제주시,이도2동,20060701,
5011055000,제주특별자치도,제주시,삼도1동,20060701,
5011056000,제주특별자치도,제주시,삼도2동,20060701,
5011057000,제주특별자치도,제주시,용담1동,20060701,
5011058000,제주특별자치도,제주시,용담2동,20060701,
5011059000,제주특별자치도,제주시,건입동,20060701,
5011060000,제주특별자치도,제주시,화북동,20060701,
5011061000,제주특별자치도,제주시,삼양동,20060701,
5011062000,제주특별자치도,제주시,봉개동,20060701,
5011063000,제주특별자치도,제주시,아라동,20060701,
5011064000,제주특별자치도,제주시,오라동,20060701,
5011065000,제주특별자치도,제주시,연동,20060701,
5011066000,제주특별자치도,제주시,노형동,20060701,
5011067000,제주특별자치도,제주시,외도동,20060701,
5011068000,제주특별자치도,제주시,이호동,20060701,
5011069000,제주특별자치도,제주시,도두동,20060701,
5013000000,제주특별자치도,서귀포시,,20060701,
5013025000,제주특별자치도,서귀포시,대정읍,20060701,
5013025300,제주특별자치도,서귀포시,남원읍,20060701,
5013025900,제주특별자치도,서귀포시,성산읍,20060701,
5013031000,제주특별자치도,서귀포시,안덕면,20060701,
5013032000,제주특별자치도,서귀포시,표선면,20060701,
5013051000,제주특별자치도,서귀포시,송산동,20060701,
5013052000,제주특별자치도,서귀포시,정방동,20060701,
5013053000,제주특별자치도,서귀포시,중앙동,20060701,
5013054000,제주특별자치도,서귀포시,천지동,20060701,
5013055000,제주특별자치도,서귀포시,효돈동,20060701,
5013056000,제주특별자치도,서귀포시,영천동,20060701,
5013057000,제주특별자치도,서귀포시,동홍동,20060701,
5013058000,제주특별자치도,서귀포시,서홍동,20060701,
5013059000,제주특별자치도,서귀포시,대륜동,20060701,
5013060000,제주특별자치도,서귀포시,대천동,20060701,
5013061000,제주특별자치도,서귀포시,중문동,20060701,
5013062000,제주특별자치도,서귀포시,예래동,20060701,
5100000000,강원특별자치도,,,20230611,
5110500000,동해출장소,,,20230611,
5111000000,강원특별자치도,춘천시,,20230611,
5111025000,강원특별자치도,춘천시,신북읍,20230611,
5111031000,강원특별자치도,춘천시,동면,20230611,
5111032000,강원특별자치도,춘천시,동산면,20230611,
5111033000,강원특별자치도,춘천시,신동면,20230611,
5111034000,강원특별자치도,춘천시,남면,20230611,
5111035000,강원특별자치도,춘천시,서면,20230611,
5111036000,강원특별자치도,춘천시,사북면,20230611,
5111038000,강원특별자치도,춘천시,북산면,20230611,
5111039000,강원특별자치도,춘천시,동내면,20230611,
5111040000,강원특별자치도,춘천시,남산면,20230611,
5111052000,강원특별자치도,춘천시,교동,20230611,
5111053000,강원특별자치도,춘천시,조운동,20230611,
5111054500,강원특별자치도,춘천시,약사명동,20230611,
5111057000,강원특별자치도,춘천시,근화동,20230611,
5111058000,강원특별자치도,춘천시,소양동,20230611,
5111060000,강원특별자치도,춘천시,후평1동,20230611,
5111061000,강원특별자치도,춘천시,후평2동,20230611,
5111061100,강원특별자치도,춘천시,후평3동,20230611,
5111062000,강원특별자치도,춘천시,효자1동,20230611,
5111063000,강원특별자치도,춘천시,효자2동,20230611,
5111064000,강원특별자치도,춘천시,효자3동,20230611,
5111065000,강원특별자치도,춘천시,석사동,20230611,
5111066000,강원특별자치도,춘천시,퇴계동,20230611,
5111067500,강원특별자치도,춘천시,강남동,20230611,
5111070500,강원특별자치도,춘천시,신사우동,20230611,
5113000000,강원특별자치도,원주시,,20230611,
5113025000,강원특별자치도,원주시,문막읍,20230611,
5113031000,강원특별자치도,원주시,소초면,20230611,
5113032000,강원특별자치도,원주시,호저면,20230611,
5113033000,강원특별자치도,원주시,지정면,20230611,
5113035000,강원특별자치도,원주시,부론면,20230611,
5113036000,강원특별자치도,원주시,귀래면,20230611,
5113037000,강원특별자치도,원주시,흥업면,20230611,
5113038000,강원특별자치도,원주시,판부면,20230611,
5113039000,강원특별자치도,원주시,신림면,20230611,
5113051500,강원특별자치도,원주시,중앙동,20230611,
5113052000,강원특별자치도,원주시,원인동,20230611,
5113053000,강원특별자치도,원주시,개운동,20230611,
5113054100,강원특별자치도,원주시,명륜1동,20230611,
5113054200,강원특별자치도,원주시,명륜2동,20230611,
5113055000,강원특별자치도,원주시,단구동,20230611,
5113056000,강원특별자치도,원주시,일산동,20230611,
5113057500,강원특별자치도,원주시,학성동,20230611,
5113059000,강원특별자치도,원주시,단계동,20230611,
5113060000,강원특별자치도,원주시,우산동,20230611,
5113061000,강원특별자치도,원주시,태장1동,20230611,
5113062000,강원특별자치도,원주시,태장2동,20230611,
5113063500,강원특별자치도,원주시,봉산동,20230611,
5113065000,강원특별자치도,원주시,행구동,20230611,
5113066000,강원특별자치도,원주시,무실동,20230611,
5113067500,강원특별자치도,원주시,반곡관설동,20230611,
5115000000,강원특별자치도,강릉시,,20230611,
5115025000,강원특별자치도,강릉시,주문진읍,20230611,
5115031000,강원특별자치도,강릉시,성산면,20230611,
5115032000,강원특별자치도,강릉시,왕산면,20230611,
5115033000,강원특별자치도,강릉시,구정면,20230611,
5115034000,강원특별자치도,강릉시,강동면,20230611,
5115035000,강원특별자치도,강릉시,옥계면,20230611,
5115036000,강원특별자치도,강릉시,사천면,20230611,
5115037000,강원특별자치도,강릉시,연곡면,20230611,
5115051000,강원특별자치도,강릉시,홍제동,20230611,
5115052000,강원특별자치도,강릉시,중앙동,20230611,
5115054000,강원특별자치도,강릉시,옥천동,20230611,
5115055000,강원특별자치도,강릉시,교1동,20230611,
5115056000,강원특별자치도,강릉시,교2동,20230611,
5115057100,강원특별자치도,강릉시,포남1동,20230611,
5115057200,강원특별자치도,강릉시,포남2동,20230611,
5115058000,강원특별자치도,강릉시,초당동,20230611,
5115059000,강원특별자치도,강릉시,송정동,20230611,
5115060000,강원특별자치도,강릉시,내곡동,20230611,
5115061500,강원특별자치도,강릉시,강남동,20230611,
5115064500,강원특별자치도,강릉시,성덕동,20230611,
5115066500,강원특별자치도,강릉시,경포동,20230611,
5117000000,강원특별자치도,동해시,,20230611,
5117051000,강원특별자치도,동해시,천곡동,20230611,
5117052000,강원특별자치도,동해시,송정동,20230611,
5117053000,강원특별자치도,동해시,북삼동,20230611,
5117054000,강원특별자치도,동해시,부곡동,20230611,
5117055000,강원특별자치도,동해시,동호동,20230611,
5117057000,강원특별자치도,동해시,발한동,20230611,
5117059000,강원특별자치도,동해시,묵호동,20230611,
5117060000,강원특별자치도,동해시,북평동,20230611,
5117063000,강원특별자치도,동해시,망상동,20230611,
5117065000,강원특별자치도,동해시,삼화동,20230611,
5119000000,강원특별자치도,태백시,,20230611,
5119051500,강원특별자치도,태백시,황지동,20230611,
5119052500,강원특별자치도,태백시,황연동,20230611,
5119053500,강원특별자치도,태백시,삼수동,20230611,
5119054000,강원특별자치도,태백시,상장동,20230611,
5119058500,강원특별자치도,태백시,문곡소도동,20230611,
5119059500,강원특별자치도,태백시,장성동,20230611,
5119060500,강원특별자치도,태백시,구문소동,20230611,
5119061500,강원특별자치도,태백시,철암동,20230611,
5121000000,강원특별자치도,속초시,,20230611,
5121051000,강원특별자치도,속초시,영랑동,20230611,
5121052000,강원특별자치도,속초시,동명동,20230611,
5121054000,강원특별자치도,속초시,금호동,20230611,
5121056000,강원특별자치도,속초시,교동,20230611,
5121057000,강원특별자치도,속초시,노학동,20230611,
5121058000,강원특별자치도,속초시,조양동,20230611,
5121059000,강원특별자치도,속초시,청호동,20230611,
5121060000,강원특별자치도,속초시,대포동,20230611,
5123000000,강원특별자치도,삼척시,,20230611,
5123025000,강원특별자치도,삼척시,도계읍,20230611,
5123025300,강원특별자치도,삼척시,원덕읍,20230611,
5123025400,강원특별자치도,삼척시,원덕읍임원출장소,20230611,
5123031000,강원특별자치도,삼척시,근덕면,20230611,
5123032000,강원특별자치도,삼척시,하장면,20230611,
5123033000,강원특별자치도,삼척시,노곡면,20230611,
5123034000,강원특별자치도,삼척시,미로면,20230611,
5123035000,강원특별자치도,삼척시,가곡면,20230611,
5123036000,강원특별자치도,삼척시,신기면,20230611,
5123051000,강원특별자치도,삼척시,남양동,20230611,
5123053000,강원특별자치도,삼척시,교동,20230611,
5123054000,강원특별자치도,삼척시,정라동,20230611,
5123057000,강원특별자치도,삼척시,성내동,20230611,
5172000000,강원특별자치도,홍천군,,20230611,
5172025000,강원특별자치도,홍천군,홍천읍,20230611,
5172031000,강원특별자치도,홍천군,화촌면,20230611,
5172032000,강원특별자치도,홍천군,두촌면,20230611,
5172033000,강원특별자치도,홍천군,내촌면,20230611,
5172034000,강원특별자치도,홍천군,서석면,20230611,
5172035200,강원특별자치도,홍천군,영귀미면,20230611,
5172036000,강원특별자치도,홍천군,남면,20230611,
5172037000,강원특별자치도,홍천군,서면,20230611,
5172038000,강원특별자치도,홍천군,북방면,20230611,
5172039000,강원특별자치도,홍천군,내면,20230611,
5173000000,강원특별자치도,횡성군,,20230611,
5173025000,강원특별자치도,횡성군,횡성읍,20230611,
5173031000,강원특별자치도,횡성군,우천면,20230611,
5173032000,강원특별자치도,횡성군,안흥면,20230611,
5173033000,강원특별자치도,횡성군,둔내면,20230611,
5173034000,강원특별자치도,횡성군,갑천면,20230611,
5173035000,강원특별자치도,횡성군,청일면,20230611,
5173036000,강원특별자치도,횡성군,공근면,20230611,
5173037000,강원특별자치도,횡성군,서원면,20230611,
5173038000,강원특별자치도,횡성군,강림면,20230611,
5175000000,강원특별자치도,영월군,,20230611,
5175025000,강원특별자치도,영월군,영월읍,20230611,
5175025300,강원특별자치도,영월군,상동읍,20230611,
5175031200,강원특별자치도,영월군,산솔면,20230611,
5175032500,강원특별자치도,영월군,김삿갓면,20230611,
5175033000,강원특별자치도,영월군,북면,20230611,
5175034000,강원특별자치도,영월군,남면,20230611,
5175035500,강원특별자치도,영월군,한반도면,20230611,
5175035900,강원특별자치도,영월군,한반도면쌍용출장소,20230611,
5175036000,강원특별자치도,영월군,주천면,20230611,
5175038000,강원특별자치도,영월군,무릉도원면,20230611,
5176000000,강원특별자치도,평창군,,20230611,
5176025000,강원특별자치도,평창군,평창읍,20230611,
5176031000,강원특별자치도,평창군,미탄면,20230611,
5176032000,강원특별자치도,평창군,방림면,20230611,
5176032500,강원특별자치도,평창군,방림면계촌출장소,20230611,
5176033000,강원특별자치도,평창군,대화면,20230611,
5176034000,강원특별자치도,평창군,봉평면,20230611,
5176035000,강원특별자치도,평창군,용평면,20230611,
5176036000,강원특별자치도,평창군,진부면,20230611,
5176038000,강원특별자치도,평창군,대관령면,20230611,
5177000000,강원특별자치도,정선군,,20230611,
5177025000,강원특별자치도,정선군,정선읍,20230611,
5177025300,강원특별자치도,정선군,고한읍,20230611,
5177025600,강원특별자치도,정선군,사북읍,20230611,
5177025900,강원특별자치도,정선군,신동읍,20230611,
5177026000,강원특별자치도,정선군,신동읍함백출장소,20230611,
5177032000,강원특별자치도,정선군,남면,20230611,
5177034000,강원특별자치도,정선군,북평면,20230611,
5177035000,강원특별자치도,정선군,임계면,20230611,
5177036000,강원특별자치도,정선군,화암면,20230611,
5177037000,강원특별자치도,정선군,여량면,20230611,
5178000000,강원특별자치도,철원군,,20230611,
5178025000,강원특별자치도,철원군,철원읍,20230611,
5178025300,강원특별자치도,철원군,김화읍,20230611,
5178025600,강원특별자치도,철원군,갈말읍,20230611,
5178025900,강원특별자치도,철원군,동송읍,20230611,
5178031000,강원특별자치도,철원군,서면,20230611,
5178031500,강원특별자치도,철원군,서면와수출장소,20230611,
5178032000,강원특별자치도,철원군,근남면,20230611,
5178033000,강원특별자치도,철원군,근북면,20230611,
5178034000,강원특별자치도,철원군,근동면,20230611,
5178035000,강원특별자치도,철원군,원동면,20230611,
5178036000,강원특별자치도,철원군,원남면,20230611,
5178037000,강원특별자치도,철원군,임남면,20230611,
5179000000,강원특별자치도,화천군,,20230611,
5179025000,강원특별자치도,화천군,화천읍,20230611,
5179031000,강원특별자치도,화천군,간동면,20230611,
5179032000,강원특별자치도,화천군,하남면,20230611,
5179033000,강원특별자치도,화천군,상서면,20230611,
5179034000,강원특별자치도,화천군,사내면,20230611,
5180000000,강원특별자치도,양구군,,20230611,
5180025000,강원특별자치도,양구군,양구읍,20230611,
5180031500,강원특별자치도,양구군,국토정중앙면,20230611,
5180032000,강원특별자치도,양구군,동면,20230611,
5180033000,강원특별자치도,양구군,방산면,20230611,
5180034000,강원특별자치도,양구군,해안면,20230611,
5181000000,강원특별자치도,인제군,,20230611,
5181025000,강원특별자치도,인제군,인제읍,20230611,
5181025100,강원특별자치도,인제군,인제읍귀둔출장소,20230611,
5181031000,강원특별자치도,인제군,남면,20230611,
5181032000,강원특별자치도,인제군,북면,20230611,
5181033000,강원특별자치도,인제군,기린면,20230611,
5181034000,강원특별자치도,인제군,서화면,20230611,
5181035000,강원특별자치도,인제군,상남면,20230611,
5182000000,강원특별자치도,고성군,,20230611,
5182025000,강원특별자치도,고성군,간성읍,20230611,
5182025300,강원특별자치도,고성군,거진읍,20230611,
5182031000,강원특별자치도,고성군,현내면,20230611,
5182032000,강원특별자치도,고성군,죽왕면,20230611,
5182033000,강원특별자치도,고성군,토성면,20230611,
5182034000,강원특별자치도,고성군,수동면,20230611,
5183000000,강원특별자치도,양양군,,20230611,
5183025000,강원특별자치도,양양군,양양읍,20230611,
5183031000,강원특별자치도,양양군,서면,20230611,
5183032000,강원특별자치도,양양군,손양면,20230611,
5183033000,강원특별자치도,양양군,현북면,20230611,
5183034000,강원특별자치도,양양군,현남면,20230611,
5183035000,강원특별자치도,양양군,강현면,20230611,
5200000000,전북특별자치도,,,20240118,
5211000000,전북특별자치도,전주시,,20240118,
5211100000,전북특별자치도,전주시 완산구,,20240118,
5211151000,전북특별자치도,전주시 완산구,중앙동,20240118,
5211153000,전북특별자치도,전주시 완산구,풍남동,20240118,
5211160500,전북특별자치도,전주시 완산구,노송동,20240118,
5211163500,전북특별자치도,전주시 완산구,완산동,20240118,
5211165000,전북특별자치도,전주시 완산구,동서학동,20240118,
5211166000,전북특별자치도,전주시 완산구,서서학동,20240118,
5211167100,전북특별자치도,전주시 완산구,중화산1동,20240118,
5211167200,전북특별자치도,전주시 완산구,중화산2동,20240118,
5211168000,전북특별자치도,전주시 완산구,서신동,20240118,
5211169100,전북특별자치도,전주시 완산구,평화1동,20240118,
5211169200,전북특별자치도,전주시 완산구,평화2동,20240118,
5211170100,전북특별자치도,전주시 완산구,삼천1동,20240118,
5211170200,전북특별자치도,전주시 완산구,삼천2동,20240118,
5211170300,전북특별자치도,전주시 완산구,삼천3동,20240118,
5211171100,전북특별자치도,전주시 완산구,효자1동,20240118,
5211171200,전북특별자치도,전주시 완산구,효자2동,20240118,
5211171300,전북특별자치도,전주시 완산구,효자3동,20240118,
5211171400,전북특별자치도,전주시 완산구,효자4동,20240118,
5211173000,전북특별자치도,전주시 완산구,효자5동,20240118,
5211300000,전북특별자치도,전주시 덕진구,,20240118,
5211352500,전북특별자치도,전주시 덕진구,진북동,20240118,
5211354000,전북특별자치도,전주시 덕진구,인후1동,20240118,
5211355000,전북특별자치도,전주시 덕진구,인후2동,20240118,
5211356000,전북특별자치도,전주시 덕진구,인후3동,20240118,
5211357000,전북특별자치도,전주시 덕진구,덕진동,20240118,
5211358000,전북특별자치도,전주시 덕진구,금암1동,20240118,
5211359000,전북특별자치도,전주시 덕진구,금암2동,20240118,
5211360000,전북특별자치도,전주시 덕진구,팔복동,20240118,
5211361100,전북특별자치도,전주시 덕진구,우아1동,20240118,
5211361200,전북특별자치도,전주시 덕진구,우아2동,20240118,
5211362000,전북특별자치도,전주시 덕진구,호성동,20240118,
5211364100,전북특별자치도,전주시 덕진구,송천1동,20240118,
5211364200,전북특별자치도,전주시 덕진구,송천2동,20240118,
5211365000,전북특별자치도,전주시 덕진구,조촌동,20240118,
5211366500,전북특별자치도,전주시 덕진구,여의동,20240118,
5211367000,전북특별자치도,전주시 덕진구,혁신동,20240118,
5213000000,전북특별자치도,군산시,,20240118,
5213025000,전북특별자치도,군산시,옥구읍,20240118,
5213031000,전북특별자치도,군산시,옥산면,20240118,
5213032000,전북특별자치도,군산시,회현면,20240118,
5213033000,전북특별자치도,군산시,임피면,20240118,
5213034000,전북특별자치도,군산시,서수면,20240118,
5213035000,전북특별자치도,군산시,대야면,20240118,
5213036000,전북특별자치도,군산시,개정면,20240118,
5213037000,전북특별자치도,군산시,성산면,20240118,
5213038000,전북특별자치도,군산시,나포면,20240118,
5213039000,전북특별자치도,군산시,옥도면,20240118,
5213040000,전북특별자치도,군산시,옥서면,20240118,
5213051500,전북특별자치도,군산시,해신동,20240118,
5213053000,전북특별자치도,군산시,월명동,20240118,
5213055000,전북특별자치도,군산시,신풍동,20240118,
5213056000,전북특별자치도,군산시,삼학동,20240118,
5213060500,전북특별자치도,군산시,중앙동,20240118,
5213064000,전북특별자치도,군산시,흥남동,20240118,
5213065000,전북특별자치도,군산시,조촌동,20240118,
5213066000,전북특별자치도,군산시,경암동,20240118,
