시도교육청코드,시도교육청명,행정구역명,학원교습소명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료,수강료공개여부,기숙사학원여부,도로명주소,도로명상세주소,도로명우편번호,전화번호,수정일자
S10,경상남도교육청,창원시,학원,3000026085,정애견미용학원,20231027,20231027,개원,        ,        ,60,15,직업기술,일반서비스,애견미용,애견미용, ,Y,N,경상남도 창원시 진해구 진해대로921번길 3,(자은동) 2층,51637,055-547-1882,20241222
S10,경상남도교육청,창원시,학원,1000010292,정우컴퓨터전산회계학원,19970912,19970912,개원,        ,99991231,285,85,종합(대),,"전산회계,컴퓨터",, ,Y,N,경상남도 창원시 성산구 용지로133번길 5,", 701호 (중앙동, 키다리빌딩)",51514,055-262-1449,20240121
S10,경상남도교육청,창원시,학원,6184,정음국어학원,20040223,20040223,개원,        ,99991231,98,30,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경상남도 창원시 의창구 중동중앙로 47,", 1715호, 1716호 (중동, 어반브릭스TOWER)",51382,055-295-0606,20231018
S10,경상남도교육청,창원시,학원,10394,정인규학원,20061013,20061013,개원,        ,99991231,100,30,입시.검정 및 보습,보통교과,,보통교과, ,Y,N,경상남도 창원시 성산구 반송로 148-9,", 510호 (반림동, 반송아이필프라자)",51426,055-263-3535,20231018
S10,경상남도교육청,창원시,학원,3000020009,정재욱영어전문학원,20210412,20210412,개원,        ,99991231,84,50,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 성산구 가양로124번길 5-11,", 404호 (대방동, 골든프라자)",51465,null,20250330
S10,경상남도교육청,창원시,학원,3000010860,정찬학원,20111109,20111109,개원,        ,99991231,220,45,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 마산회원구 내서읍 삼계로 6,", 402호 (내서읍, 삼계스포렉스 빌딩)",51236,055-231-8569,20250601
S10,경상남도교육청,창원시,학원,3000015086,정철Jr.대원어학원,20160315,20160315,개원,        ,99991231,80,65,국제화,외국어,외국어,외국어, ,Y,N,경상남도 창원시 의창구 두대로55번길 10,", 403호 (대원동, 동우위너스코아)",51416,055-262-0247,20240428
S10,경상남도교육청,창원시,학원,3000013532,정탑학원,20140922,20140922,개원,        ,99991231,112,22,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 마산합포구 진동면 진북산업로 55,", 201,202,203호 (진동면, 마산 진동 협성엠파이어)",51793,055-248-9227,20250720
S10,경상남도교육청,창원시,학원,3000032479,정하피아노학원,20250408,20250408,개원,        ,        ,90,10,예능(대),예능(중),음악,음악, ,Y,N,경상남도 창원시 성산구 대정로 138,", 307호(대방동, 훼미리코아상가)",51464,,20250615
S10,경상남도교육청,창원시,학원,3000010778,정훈수학학원,20110923,20110923,개원,        ,99991231,150,30,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 진해구 안골로 348,", 311호 (용원동, 용원그랜드쇼핑)",51605,,20250420
S10,경상남도교육청,창원시,학원,3000013393,제3교실학원,20140729,20140729,개원,        ,99991231,60,20,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 진해구 충장로 47,", 1층 (여좌동)",51692,055-546-6868,20250706
S10,경상남도교육청,창원시,학원,3000012704,제니스영어학원,20131112,20131112,개원,        ,99991231,64,25,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경상남도 창원시 마산합포구 가포로 20,", 3.4층 (해운동, 리베라안경)",51752,,20231018
S10,경상남도교육청,창원시,학원,3000015543,제니퍼영수성주학원,20160822,20160822,개원,        ,99991231,75,50,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 성산구 대암로 247,", B508호(더스퀘어) (성주동)",51471,070-8882-5352,20250330
S10,경상남도교육청,창원시,학원,3000014751,제세현학원,20151204,20151204,개원,        ,99991231,80,80,입시.검정 및 보습,보통교과,,보통교과, ,Y,N,경상남도 창원시 성산구 가양로124번길 13,", 406호,  501호,  501-1호(대방동, X-mall빌딩)",51465,055-262-8248,20240825
S10,경상남도교육청,창원시,학원,3000019767,제시뷰티미용학원,20210111,20210111,개원,        ,99991231,246,75,직업기술,산업응용기술,이·미용,이·미용, ,Y,N,경상남도 창원시 진해구 진해대로 945,", 204호, 205호 (자은동, 덕산쇼핑센터)",51640,055-543-2276,20240728
S10,경상남도교육청,창원시,학원,3000021937,제시카영어학원,20230609,20230609,개원,        ,99991231,100,60,입시.검정 및 보습,보통교과,,보습, ,Y,N,경상남도 창원시 마산합포구 월영남로 2,", 3층 (해운동)",51769,,20231018
S10,경상남도교육청,창원시,학원,3000026090,제이미영어학원,20231024,20231024,개원,        ,        ,100,40,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 마산회원구 내서읍 삼계로 7,301호(삼계경남프라자),51237,,20240121
S10,경상남도교육청,창원시,학원,3000019634,제이수학전문학원,20201119,20201119,개원,        ,99991231,160,40,입시.검정 및 보습,보통교과,보통교과,보통교과, ,Y,N,경상남도 창원시 의창구 팔용로 448,", 303호 (팔용동, 극동아파트)",51373,,20250810
S10,경상남도교육청,창원시,학원,5454,제이스터디학원,20030812,20030812,개원,        ,99991231,90,30,입시.검정 및 보습,보통교과,,보습, ,Y,N,경상남도 창원시 마산합포구 3·15대로 268,", 2층 (서성동, 윤재근소아과의원)",51732,055-242-2050,20231018
S10,경상남도교육청,창원시,학원,3000032173,제이어스발레학원,20241204,20241204,개원,        ,        ,100,20,예능(대),예능(중),무용,무용, ,Y,N,경상남도 창원시 마산합포구 용마로 90,802호(산호동),51328,,20250622
S10,경상남도교육청,창원시,학원,1000009080,제이케이(JK)영재교육학원,19910831,19910831,개원,        ,99991231,104,41,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 성산구 동산로72번길 16,", 201호 (상남동, 명성상가)",51501,055-287-2229,20250406
S10,경상남도교육청,창원시,학원,3000021445,젬(GEM)영수학원,20221124,20221124,개원,        ,99991231,81,15,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 진해구 냉천로 103,", 302호 (석동, 신우그린빌 상가)",51595,,20250615
S10,경상남도교육청,창원시,학원,3000030083,졔졔피아노음악학원,20240318,20240318,개원,        ,        ,50,10,예능(대),예능(중),음악,음악, ,Y, ,경상남도 창원시 의창구 하남천서길9번길 9,1층 일부(도계동),51164,,20240623
S10,경상남도교육청,창원시,학원,12633,조미옥음악학원,20080812,20080812,개원,        ,99991231,54,9,예능(대),예능(중),"음악,",음악, ,Y,N,경상남도 창원시 성산구 가양로 97,", 상가 204, 205호 (남양동, 위드파크아파트)",51480,055-267-8033,20231018
S10,경상남도교육청,창원시,학원,1000003747,조선생영어학원,19931101,19931002,개원,        ,99991231,200,46,국제화,외국어,,외국어, ,Y,N,경상남도 창원시 마산회원구 내서읍 중리상곡로 129,", 602호,603호 (내서읍, 파워콤)",51229,055-231-0597,20231018
S10,경상남도교육청,창원시,학원,3000032106,조수아영어학원,20241029,20241029,개원,        ,        ,0,0,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,경상남도 창원시 성산구 가음로13번길 33,", 402호(남양동, 남양종합상가)",51484,,20241215
S10,경상남도교육청,창원시,학원,10092,조슈아영어냉천학원,20060706,20060706,개원,        ,99991231,132,60,종합(대),,보습,, ,Y,N,경상남도 창원시 진해구 냉천로 164,", 502호 (자은동,탑빌딩)",51592,055-541-0585,20250706
S10,경상남도교육청,창원시,학원,3000032209,조슈아영어대원학원,20241223,20241223,개원,        ,        ,300,42,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,경상남도 창원시 성산구 대원로 87,", 204호(대원동, 센트럴스퀘어 주건축물제1동)",51415,010-9811-7380,20250831
S10,경상남도교육청,창원시,학원,3000023970,조슈아영어상남학원,20230816,20230801,개원,        ,        ,200,87,입시.검정 및 보습,보통교과,보통교과,보통교과, ,Y,N,경상남도 창원시 성산구 동산로 122,"509호 (상남동,스카이웰빙파크)",51499,055-719-0055,20250831
S10,경상남도교육청,창원시,학원,3000016449,조슈아영어수학미래캠프학원,20170629,20170629,개원,        ,99991231,100,60,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 의창구 하남천동길16번길 1,", 3층 (도계동)",51162,055-602-1525,20250831
S10,경상남도교육청,창원시,학원,9667,조슈아영어안민학원,20060224,20060224,개원,        ,99991231,114,33,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경상남도 창원시 성산구 안민로117번길 9,", 301호 일부 (안민동, 풍전빌딩)",51550,055-261-9965,20250504
S10,경상남도교육청,창원시,학원,13,조슈아영어팔용학원,20020912,20020912,개원,        ,99991231,150,60,입시.검정 및 보습,,,, ,Y,N,경상남도 창원시 의창구 팔용로 425,", 601호 (팔용동, 화성빌딩)",51377,055-252-0579,20250601
S10,경상남도교육청,창원시,학원,3000020647,조슈아영어학원,20211231,20211231,개원,        ,99991231,400,50,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 의창구 중동로 46,", 202호,203호,204호 (중동, 창원중동유니시티1단지)",51382,null,20250504
S10,경상남도교육청,창원시,학원,3000015406,조영현수학학원,20160708,20160708,개원,        ,99991231,60,40,입시.검정 및 보습,보통교과,,보통교과, ,Y,N,경상남도 창원시 마산회원구 내서읍 광려천북로 184-1,", 203호 (내서읍)",51213,055-231-5587,20231018
S10,경상남도교육청,창원시,학원,8212,조윤호수학영어전문학원,20050214,20050214,개원,        ,99991231,96,60,입시.검정 및 보습,보통교과,,보통교과, ,Y,N,경상남도 창원시 의창구 팔용로 438,", 409호 (팔용동, 팔용종합상가)",51373,055-299-3748,20231018
S10,경상남도교육청,창원시,학원,1000003878,조은소리나라음악학원,19960412,19960412,개원,        ,99991231,30,10,예능(대),예능(중),음악,음악, ,Y,N,경상남도 창원시 마산합포구 성호동5길 23,", 1층일부 (추산동)",51282,055-224-1395,20240407
S10,경상남도교육청,창원시,학원,2212,조은음악학원,19931023,19931023,개원,        ,99991231,50,10,예능(대),예능(중),음악,음악, ,Y,N,경상남도 창원시 마산합포구 합포동5길 22,", 3층 (산호동, 국제비치타운)",51723,055-223-2133,20240317
S10,경상남도교육청,창원시,학원,13916,조이음악학원,20090826,20090826,개원,        ,99991231,24,10,예능(대),예능(중),음악,음악, ,Y,N,경상남도 창원시 성산구 가양로 97,", 상가동(410동) 306호 (남양동, 위드파크아파트)",51480,055-283-5696,20250323
S10,경상남도교육청,창원시,학원,5405,종로독서실,20030708,20030708,개원,        ,99991231,133,133,독서실,독서,"독서실(유아/초·중·고),",독서실(유아/초·중·고), ,Y,N,경상남도 창원시 성산구 창이대로692번길 5,", 503,504호 (사파동, 드림캐슬오피스텔)",51448,055-285-0275,20231018
S10,경상남도교육청,창원시,학원,12658,종로엠스쿨양덕분원학원,20080820,20080820,개원,20150730,20150806,180,100,종합(대),,"보습,",, ,Y,N,경상남도 창원시 마산회원구 양덕로 107,"(양덕동, 종로M스쿨양덕분원)",51366,055-295-2951,20231018
S10,경상남도교육청,창원시,학원,1000003890,종로엠입시학원,19941026,19941026,개원,        ,99991231,100,100,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경상남도 창원시 마산회원구 팔용로 143,", 2.3.층 (합성동)",51355,055-2971-881,20231018
S10,경상남도교육청,창원시,학원,1835,주연TOP영수학원,19961231,19961231,개원,        ,99991231,90,40,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 마산합포구 자산삼거리로 37-1,", 2층 우정마트 (자산동, 우정마트)",51252,055-222-8625,20250831
S10,경상남도교육청,창원시,학원,3000018771,주형욱프로8단바둑학원,20191001,20191001,개원,        ,99991231,180,28,기예(대),기예(중),바둑,바둑, ,Y,N,경상남도 창원시 의창구 중동중앙로 47,", 1602호(중동, 어반브릭스 TOWER)",51382,055-262-4023,20250126
S10,경상남도교육청,창원시,학원,3000020689,준핑거음악학원,20220114,20220114,개원,        ,99991231,70,10,예능(대),예능(중),음악,음악, ,Y,N,경상남도 창원시 진해구 천자로 389,", 204호 (풍호동, 마린프라자)",51654,null,20250504
S10,경상남도교육청,창원시,학원,3000021167,줄리샘영어학원,20220725,20220725,개원,        ,99991231,200,30,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 진해구 행암로 9,", 2층 (장천동)",51632,null,20241229
S10,경상남도교육청,창원시,학원,1000004342,줄리어드음악학원,19991220,19991220,개원,        ,99991231,10,10,예능(대),예능(중),"음악,",음악, ,Y,N,경상남도 창원시 마산회원구 내서읍 중리1길 103,", 5층 (내서읍, 동의당한약국)",51229,055-232-6770,20231018
S10,경상남도교육청,창원시,학원,3000011094,줌(ZOOM)영어수학전문학원,20120120,20120120,개원,        ,99991231,60,60,입시.검정 및 보습,보통교과,보통교과,보통교과, ,Y,N,경상남도 창원시 의창구 명지로 82-11,", 2층1호,2층2호 (명서동, 중앙상가)",51174,055-288-5833,20250126
S10,경상남도교육청,창원시,학원,3000017096,중동푸르넷학원,20180112,20180112,개원,        ,99991231,115,50,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 의창구 평산로211번길 16,", 3층 (서상동)",51370,null,20250615
S10,경상남도교육청,창원시,학원,1000011184,중앙컴퓨터학원,19900406,19900406,개원,        ,99991231,170,35,직업기술,컴퓨터,,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,경상남도 창원시 성산구 동산로 124,", 617-1호(상남동, 성원종합상가) (상남동)",51499,055-266-0144,20231018
S10,경상남도교육청,창원시,학원,2049,중앙필음악학원,19970825,19970825,개원,        ,99991231,72,10,예능(대),예능(중),,음악, ,Y,N,경상남도 창원시 마산회원구 양덕로 153,", 403호 (양덕동, 한일타운2차아파트)",51363,055-298-6400,20231018
S10,경상남도교육청,창원시,학원,1000011376,중우컴퓨터학원,19950915,19950915,개원,        ,99991231,85,20,기타(대),기타(중),"컴퓨터(소),",컴퓨터(소), ,Y,N,경상남도 창원시 성산구 신촌로 112,", 2층 (신촌동, 신촌생활문화센터)",51564,055-286-2700,20231018
S10,경상남도교육청,창원시,학원,3000019771,지금피아노학원,20210114,20210112,개원,        ,99991231,50,10,기예(대),기예(중),,기예(중), ,Y,N,경상남도 창원시 마산합포구 3·15대로 119-1,", 2층 (중앙동1가, 세종빌딩)",51761,,20231018
S10,경상남도교육청,창원시,학원,9447,지나음악학원,20051229,20051229,개원,        ,99991231,48,8,예능(대),예능(중),,음악, ,Y,N,경상남도 창원시 마산회원구 북성로 110,", 3층 (회원동)",51296,055-245-7290,20231018
S10,경상남도교육청,창원시,학원,3000012092,지니수학학원,20130226,20130226,개원,        ,99991231,48,25,입시.검정 및 보습,보통교과,보통교과,보통교과, ,Y,N,경상남도 창원시 성산구 가양로124번길 5-11,", 301호 (대방동, 골든프라자)",51465,055-275-9333,20231018
S10,경상남도교육청,창원시,학원,3000021369,지니영어학원,20221024,20221024,개원,        ,99991231,0,24,입시.검정 및 보습,보통교과,,보통교과, ,Y,N,경상남도 창원시 성산구 대암로 247,", B401호 (성주동, 더스퀘어상가)",51471,,20231018
S10,경상남도교육청,창원시,학원,3000012489,지빈미술학원,20130802,20130802,개원,        ,99991231,50,20,예능(대),예능(중),"미술,",미술, ,Y,N,경상남도 창원시 진해구 안청로42번길 9,", 1층 (안골동, 백조빌)",51609,070-4192-9444,20231018
S10,경상남도교육청,창원시,학원,3000019084,지앤비(GnB)영어&패럴랙스수학학원,20220104,20200203,개원,        ,99991231,200,80,종합(대),,"보습,실용외국어(유아/초·중·고)",, ,Y,N,경상남도 창원시 의창구 중동중앙로 47,", 5001호 (중동, 어반브릭스 STUDIO STREET MALL)",51382,,20250126
S10,경상남도교육청,창원시,학원,1274,지앤비산호캠퍼스한양학원,19831202,19831202,개원,        ,99991231,140,50,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 마산합포구 용마로 56,", 3층 (산호동)",51328,055-222-9937,20241124
S10,경상남도교육청,창원시,학원,3000032090,지앤비패럴랙스학원,20241021,20241021,개원,        ,        ,200,80,종합(대),,"보습,실용외국어(유아/초·중·고)",, ,Y, ,경상남도 창원시 의창구 중동중앙로 47,", 5003호 (중동,  어반브릭스 STUDIO STREET MALL)",51382,,20250706
S10,경상남도교육청,창원시,학원,3000013490,지음2관학원,20140911,20140905,개원,        ,99991231,256,50,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경상남도 창원시 진해구 석동로 51,", 304호 (석동, 세븐코아)",51587,055-980-7222,20231018
S10,경상남도교육청,창원시,학원,3000019228,지음음악학원,20200320,20200320,개원,        ,99991231,125,10,예능(대),예능(중),음악,음악, ,Y,N,경상남도 창원시 의창구 도계로50번길 ,", 6-21, 2층 (도계동)",51165,null,20231211
S10,경상남도교육청,창원시,학원,15607,지음학원,20101118,20101118,개원,        ,99991231,256,50,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경상남도 창원시 진해구 석동로 51,", 501호 (석동, 세븐코아)",51587,055-980-7222,20231018
S10,경상남도교육청,창원시,학원,3000015648,진동중장비학원,20161007,20161007,개원,        ,99991231,180,40,직업기술,산업기반기술,자동차,자동차, ,Y,N,경상남도 창원시 성산구 상남로 38,", 2층 2호 일부, 창원시 마산합포구 진동면 요장리 83 ",51506,055-274-7755,20240303
S10,경상남도교육청,창원시,학원,3000018371,진선미종합학원,20190409,20190409,개원,        ,99991231,160,45,예능(대),예능(중),음악,음악, ,Y,N,경상남도 창원시 마산합포구 반월북1길 10,4층(중앙동1가),51761,,20240428
S10,경상남도교육청,창원시,학원,3000011627,진솔GnB외국어학원,20120723,20120723,개원,        ,99991231,110,60,종합(대),,보습,, ,Y,N,경상남도 창원시 마산합포구 진동면 삼진의거대로 661-12,", 4층 (진동면)",51793,055-271-1414,20241117
S10,경상남도교육청,창원시,학원,3000010735,진수학전문학원,20110919,20110919,개원,        ,99991231,100,30,입시.검정 및 보습,보통교과,,보습, ,Y,N,경상남도 창원시 마산합포구 교방시장2길 21,", 206호 (교방프라자빌딩) (교방동, 교방주공시장(주))",51270,055-222-5232,20231018
S10,경상남도교육청,창원시,학원,3000030168,진수학학원,20240430,20240430,개원,        ,        ,70,19,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,경상남도 창원시 성산구 대암로 247,",B601호(성주동, 더스퀘어 )",51471,,20240721
S10,경상남도교육청,창원시,학원,3000015087,진중국어학원,20160315,20160315,개원,        ,99991231,50,30,국제화,외국어,,실용외국어(유아/초·중·고), ,Y,N,경상남도 창원시 의창구 원이대로579번길 6,", 4층 3호(명동상가) (용호동)",51436,055-274-4568,20231018
S10,경상남도교육청,창원시,학원,3000016497,진한법률정보학원,20211228,20170718,개원,        ,99991231,60,26,인문사회(대),인문사회(중),"행정,",행정, ,Y,N,경상남도 창원시 성산구 창이대로663번길 13,", 201호 일부 (사파동)",51454,055-267-3453,20231018
S10,경상남도교육청,창원시,학원,7201,진해간호학원,20091009,20040812,개원,        ,99991231,100,42,직업기술,간호보조기술,간호조무사,간호조무사, ,Y,N,경상남도 창원시 진해구 진해대로 757,", 402호,503호 일부 (석동, 화남빌딩)",51586,055-543-1101,20250504
S10,경상남도교육청,창원시,학원,3000015673,진해그라운디댄스학원,20161017,20161017,개원,        ,99991231,100,30,예능(대),예능(중),"무용,",무용, ,Y,N,경상남도 창원시 진해구 중원로 67-5,", 2층 (평안동,B동)",51676,,20240303
S10,경상남도교육청,창원시,학원,3000019650,진해더위즈영수학원,20201127,20201127,개원,        ,99991231,300,80,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 진해구 냉천로 164,", 302호,303호 (자은동,탑빌딩)",51592,,20240303
S10,경상남도교육청,창원시,학원,3000012348,진해명성학원,20130604,20130604,개원,        ,99991231,60,90,입시.검정 및 보습,,"보습,",, ,Y,N,경상남도 창원시 진해구 석동로 58,", 601호,602호,603호 (석동, 팰리스타워)",51595,055-551-4717,20231018
S10,경상남도교육청,창원시,학원,3000015248,진해미소피아노학원,20160504,20160504,개원,        ,99991231,51,10,예능(대),예능(중),음악,음악, ,Y,N,경상남도 창원시 진해구 여명로 3,", 1층 (도천동)",51699,null,20250209
S10,경상남도교육청,창원시,학원,3000019222,진해아트음악학원,20200316,20200316,개원,        ,99991231,60,15,예능(대),예능(중),음악,음악, ,Y,N,경상남도 창원시 진해구 웅천동로106번길 19,", 307호 (남문동,에코프라자)",51617,null,20250608
S10,경상남도교육청,창원시,학원,3000021673,진해아트인미술학원,20230217,20230217,개원,        ,99991231,60,30,예능(대),예능(중),미술,미술, ,Y,N,경상남도 창원시 진해구 석동로75번길 3,", 1층 (석동)",51587,055-5412-020,20240825
S10,경상남도교육청,창원시,학원,3000010215,진해요리제과제빵전문학원,20110308,20110308,개원,        ,99991231,372,87,직업기술,산업응용기술,"식음료품(바리스타,소믈리에)","식음료품(바리스타,소믈리에)", ,Y,N,경상남도 창원시 진해구 충장로 135-1,", 2층 (여좌동)",51694,055-551-0089,20250831
S10,경상남도교육청,창원시,학원,15499,진해윌그로우어학원,20101018,20101018,개원,        ,99991231,250,80,종합(대),,"보습,실용외국어(유아/초·중·고)",, ,Y,N,경상남도 창원시 진해구 진해대로728번길 28,", 2층 202호 (이동)",51672,070-8826-4001,20250420
S10,경상남도교육청,창원시,학원,1000008258,진해윌그로우외국어학원,20010829,20010829,개원,        ,99991231,270,80,종합(대),,"보습,실용외국어(유아/초·중·고)",, ,Y,N,경상남도 창원시 진해구 충장로657번길 20,", 303호, 304호 (장천동, 현대빌딩)",51628,055-551-9001,20250420
S10,경상남도교육청,창원시,학원,3000030187,진해인재수학학원,20240509,20240509,개원,        ,        ,100,40,입시.검정 및 보습,,,, ,Y,N,경상남도 창원시 진해구 석동로 71,", 601호(석동 웨이브코아)",51587,,20250420
S10,경상남도교육청,창원시,학원,3000026177,진해장천점아소비큐미르학원,20231212,20231212,개원,        ,        ,100,40,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 진해구 충장로657번길 28,"(장천동, 이엠시티빌딩)601-1호",51628,,20250601
S10,경상남도교육청,창원시,학원,13595,진해지앤비어학원,20090623,20090623,개원,        ,99991231,200,50,종합(대),,"보습,외국어",, ,Y,N,경상남도 창원시 진해구 석동로 71,", 302B호303호304호504호 (석동,웨이브코아)",51587,055-546-0579,20250914
S10,경상남도교육청,창원시,학원,3000020293,진해지음음악학원,20210810,20210810,개원,        ,99991231,120,20,예능(대),예능(중),음악,음악, ,Y,N,경상남도 창원시 진해구 병암로38번길 11,", 101호 (이동, 두손빌라2차)",51672,null,20250316
S10,경상남도교육청,창원시,학원,9442,진해프리즘만화학원,20051209,20051209,개원,        ,99991231,102,17,예능(대),예능(중),"미술,",미술, ,Y,N,경상남도 창원시 진해구 냉천로 103,", 401호 (석동, 신우그린빌 상가)",51595,055-543-9630,20231018
S10,경상남도교육청,창원시,학원,8591,진해한우리독서논술학원,20050421,20050421,개원,        ,99991231,100,40,입시.검정 및 보습,보통교과,"보습·논술,",보습·논술, ,Y,N,경상남도 창원시 진해구 석동로 59,", 601, 602호 (석동, 세이브코아)",51587,055-551-1909,20231018
S10,경상남도교육청,창원시,학원,1000008866,진혜원수학전문학원,19900320,19900320,개원,        ,99991231,100,60,입시.검정 및 보습,보통교과,보통교과,보통교과, ,Y,N,경상남도 창원시 성산구 가음로13번길 15,", 305호 (남양동, 우성아파트)",51484,055-284-3193,20250323
S10,경상남도교육청,창원시,학원,3000021631,집도감학원,20230207,20230207,개원,        ,99991231,48,8,직업기술,산업기반기술,"건축,",건축, ,Y,N,경상남도 창원시 진해구 해원로 34,", 204호 (이동, 예일빌딩)",51659,,20231018
S10,경상남도교육청,창원시,학원,1000008222,집현전학원,20000715,20000715,개원,        ,99991231,160,80,입시.검정 및 보습,보통교과,"입시,",입시, ,Y,N,경상남도 창원시 진해구 충장로245번길 14,", 2층 (경화동)",51666,055-545-7373,20231018
S10,경상남도교육청,창원시,학원,3000026081,쭈쌤수학학원,20231023,20231023,개원,        ,        ,100,30,입시.검정 및 보습,보통교과,보통교과,보통교과, ,Y,N,경상남도 창원시 마산합포구 교방동1길 56,2층(교방동),51276,,20231029
S10,경상남도교육청,창원시,학원,3000023971,차경화수학학원,20230802,20230802,개원,        ,        ,120,37,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,경상남도 창원시 의창구 팔용로 448,", 205호. 212호(팔용동, 극동아파트상가)",51373,,20250706
S10,경상남도교육청,창원시,학원,3000014705,차세대영어전문학원,20151124,20151124,개원,        ,99991231,100,30,입시.검정 및 보습,보통교과,보통교과,보통교과, ,Y,N,경상남도 창원시 성산구 안민로117번길 16-1,", 301호 (안민동)",51549,055-261-3024,20240519
S10,경상남도교육청,창원시,학원,3000013713,차일드아트스토리미술학원,20141201,20141128,개원,        ,99991231,30,15,예능(대),예능(중),"미술,",미술, ,Y,N,경상남도 창원시 성산구 창원천로 288,", 대동그린코아상가 309호 (반지동, 대동아파트)",51423,055-277-9598,20231018
S10,경상남도교육청,창원시,학원,15384,차준호국어논술학원,20100830,20100830,개원,        ,99991231,300,95,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 성산구 동산로 122,", 401호,402호,514호 일부 (상남동, 스카이웰빙파크)",51499,055-267-9599,20250126
S10,경상남도교육청,창원시,학원,3000020258,차준호미래학원,20210726,20210726,개원,        ,99991231,345,80,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 성산구 동산로 122,", 403호 (상남동, 스카이웰빙파크)",51499,null,20250126
S10,경상남도교육청,창원시,학원,3000015848,차진화음악전문학원,20161213,20161213,개원,        ,99991231,50,18,예능(대),예능(중),음악,음악, ,Y,N,경상남도 창원시 마산합포구 3·15대로 154-1,", 201호 (월포동, 월포 벽산블루밍120동)",51738,null,20240324
S10,경상남도교육청,창원시,학원,3000012975,참바른글씨학원,20140228,20140228,개원,        ,99991231,60,12,직업기술,경영·사무관리,"펜글씨,",펜글씨, ,Y,N,경상남도 창원시 의창구 용지로 149,", 401호 일부 (용호동, 남강빌딩)",51436,055-2430-708,20231018
S10,경상남도교육청,창원시,학원,3000013269,창원SKY(스카이)산소독서실,20140610,20140610,개원,        ,99991231,90,90,독서실,독서,"독서실(유아/초·중·고),",독서실(유아/초·중·고), ,Y,N,경상남도 창원시 마산회원구 내서읍 광려로 47,", 401호 (내서읍)",51240,055-232-4333,20231018
S10,경상남도교육청,창원시,학원,9284,창원간호학원,20091016,20051031,개원,        ,99991231,200,191,직업기술,간호보조기술,간호조무사,간호조무사, ,Y,N,경상남도 창원시 성산구 원이대로 658,", 6층 (상남동)",51495,055-274-1401,20240121
S10,경상남도교육청,창원시,학원,3000032717,창원건축기술학원,20250903,20250903,개원,        ,        ,50,30,직업기술,산업서비스,미장,미장, ,Y, ,경상남도 창원시 마산회원구 내서읍 호원로 221-22,", 2층(호계리 299-7)",51244,055-247-8104,20250914
S10,경상남도교육청,창원시,학원,3000011751,창원고시학원,20120920,20120920,개원,        ,99991231,280,84,종합(대),,,, ,Y,N,경상남도 창원시 성산구 단정로 32,", 801,802,803,804호 (상남동, 한사랑빌딩)",51503,000-1644-2896,20231018
S10,경상남도교육청,창원시,학원,1000010654,창원고준학원,19991224,19991224,개원,        ,99991231,161,161,입시.검정 및 보습,보통교과,,보습, ,Y,N,경상남도 창원시 성산구 신촌로 112,", 201,202,203호 (신촌동, 신촌생활문화센터)",51564,055-286-0581,20231018
